
	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	0	1	0	0	0	1
Bpho	0	0	0	0	0	1	0	0	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93024_c38398_g1_i1_chr1-20222011-20231248--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93024_c38398_g1_i1_chr1-20222011-20231248--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93024_c38398_g1_i1_chr1-20222011-20231248--.fa.block.label.fna.trimmed.fna 93024_c38398_g1_i1_chr1-20222011-20231248--.fa.block.label.reduced.fna.trimmed.fna 2723 93024_c38398_g1_i1_chr1-20222011-20231248--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	1	0	0	0	0	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	1	0	0	0	0	0	0	0	1
Bpho	0	0	0	0	0	0	0	0	0	0
B422	0	1	0	0	0	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93041_c35006_g1_i1_chr2-2595612-2606827--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93041_c35006_g1_i1_chr2-2595612-2606827--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93041_c35006_g1_i1_chr2-2595612-2606827--.fa.block.label.fna.trimmed.fna 93041_c35006_g1_i1_chr2-2595612-2606827--.fa.block.label.reduced.fna.trimmed.fna 5076 93041_c35006_g1_i1_chr2-2595612-2606827--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	1	0	0	0	0	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	0	0	0	0
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93044_c32261_g1_i1_chr9-26592934-26604780--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93044_c32261_g1_i1_chr9-26592934-26604780--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93044_c32261_g1_i1_chr9-26592934-26604780--.fa.block.label.fna.trimmed.fna 93044_c32261_g1_i1_chr9-26592934-26604780--.fa.block.label.reduced.fna.trimmed.fna 4859 93044_c32261_g1_i1_chr9-26592934-26604780--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	0	0
Bpho	0	0	0	0	0	1	0	0	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93084_c40063_g1_i1_chr6-21430381-21445296-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93084_c40063_g1_i1_chr6-21430381-21445296-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93084_c40063_g1_i1_chr6-21430381-21445296-+.fa.block.label.fna.trimmed.fna 93084_c40063_g1_i1_chr6-21430381-21445296-+.fa.block.label.reduced.fna.trimmed.fna 3128 93084_c40063_g1_i1_chr6-21430381-21445296-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	1	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	1	0	0	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93167_c39585_g3_i2_chr2-289382-297745-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93167_c39585_g3_i2_chr2-289382-297745-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93167_c39585_g3_i2_chr2-289382-297745-+.fa.block.label.fna.trimmed.fna 93167_c39585_g3_i2_chr2-289382-297745-+.fa.block.label.reduced.fna.trimmed.fna 2355 93167_c39585_g3_i2_chr2-289382-297745-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	1	0	0	0	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93175_c39120_g1_i3_chr8-7628196-7641746-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93175_c39120_g1_i3_chr8-7628196-7641746-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93175_c39120_g1_i3_chr8-7628196-7641746-+.fa.block.label.fna.trimmed.fna 93175_c39120_g1_i3_chr8-7628196-7641746-+.fa.block.label.reduced.fna.trimmed.fna 2869 93175_c39120_g1_i3_chr8-7628196-7641746-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	1	0	0	0	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93178_c36564_g1_i2_chr2-7130049-7140369--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93178_c36564_g1_i2_chr2-7130049-7140369--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93178_c36564_g1_i2_chr2-7130049-7140369--.fa.block.label.fna.trimmed.fna 93178_c36564_g1_i2_chr2-7130049-7140369--.fa.block.label.reduced.fna.trimmed.fna 3141 93178_c36564_g1_i2_chr2-7130049-7140369--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	1	0	0	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	0	0
Bpho	0	0	0	0	0	0	0	0	0	0
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93191_c38774_g1_i1_chr2-7917936-7928097-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93191_c38774_g1_i1_chr2-7917936-7928097-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93191_c38774_g1_i1_chr2-7917936-7928097-+.fa.block.label.fna.trimmed.fna 93191_c38774_g1_i1_chr2-7917936-7928097-+.fa.block.label.reduced.fna.trimmed.fna 3883 93191_c38774_g1_i1_chr2-7917936-7928097-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	1	0	0	0	0	0	0	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93198_c36177_g1_i1_chr10-19141471-19154510-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93198_c36177_g1_i1_chr10-19141471-19154510-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93198_c36177_g1_i1_chr10-19141471-19154510-+.fa.block.label.fna.trimmed.fna 93198_c36177_g1_i1_chr10-19141471-19154510-+.fa.block.label.reduced.fna.trimmed.fna 4634 93198_c36177_g1_i1_chr10-19141471-19154510-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	1	0	0	0	1
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93218_c37187_g1_i5_chr2-12673594-12683024--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93218_c37187_g1_i5_chr2-12673594-12683024--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93218_c37187_g1_i5_chr2-12673594-12683024--.fa.block.label.fna.trimmed.fna 93218_c37187_g1_i5_chr2-12673594-12683024--.fa.block.label.reduced.fna.trimmed.fna 4908 93218_c37187_g1_i5_chr2-12673594-12683024--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	1	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	0	0	1	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93237_c39035_g2_i1_chr2-30560610-30570642-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93237_c39035_g2_i1_chr2-30560610-30570642-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93237_c39035_g2_i1_chr2-30560610-30570642-+.fa.block.label.fna.trimmed.fna 93237_c39035_g2_i1_chr2-30560610-30570642-+.fa.block.label.reduced.fna.trimmed.fna 4832 93237_c39035_g2_i1_chr2-30560610-30570642-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	1	0	0	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	0	0	0	0	0	0
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93245_c30946_g1_i1_chr2-21591379-21596288--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93245_c30946_g1_i1_chr2-21591379-21596288--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93245_c30946_g1_i1_chr2-21591379-21596288--.fa.block.label.fna.trimmed.fna 93245_c30946_g1_i1_chr2-21591379-21596288--.fa.block.label.reduced.fna.trimmed.fna 1237 93245_c30946_g1_i1_chr2-21591379-21596288--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	1	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	1	0	0	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93247_c37224_g2_i3_chr1-19346708-19356314--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93247_c37224_g2_i3_chr1-19346708-19356314--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93247_c37224_g2_i3_chr1-19346708-19356314--.fa.block.label.fna.trimmed.fna 93247_c37224_g2_i3_chr1-19346708-19356314--.fa.block.label.reduced.fna.trimmed.fna 4005 93247_c37224_g2_i3_chr1-19346708-19356314--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	1	0	0	0	0	0	1
Bboi	0	0	0	1	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93263_c37146_g1_i1_chr8-5895276-5906419--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93263_c37146_g1_i1_chr8-5895276-5906419--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93263_c37146_g1_i1_chr8-5895276-5906419--.fa.block.label.fna.trimmed.fna 93263_c37146_g1_i1_chr8-5895276-5906419--.fa.block.label.reduced.fna.trimmed.fna 2265 93263_c37146_g1_i1_chr8-5895276-5906419--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	1	0	0	0	0	1
Bboi	0	0	0	0	1	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	0	0
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93349_c39377_g2_i1_chr4-4428242-4434064--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93349_c39377_g2_i1_chr4-4428242-4434064--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93349_c39377_g2_i1_chr4-4428242-4434064--.fa.block.label.fna.trimmed.fna 93349_c39377_g2_i1_chr4-4428242-4434064--.fa.block.label.reduced.fna.trimmed.fna 1038 93349_c39377_g2_i1_chr4-4428242-4434064--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	0	1	0	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93355_c29482_g1_i4_chr3-17041574-17050223-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93355_c29482_g1_i4_chr3-17041574-17050223-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93355_c29482_g1_i4_chr3-17041574-17050223-+.fa.block.label.fna.trimmed.fna 93355_c29482_g1_i4_chr3-17041574-17050223-+.fa.block.label.reduced.fna.trimmed.fna 4190 93355_c29482_g1_i4_chr3-17041574-17050223-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	1	0	0	0	0	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	1	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93382_c36452_g1_i1_chr4-33626405-33642930-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93382_c36452_g1_i1_chr4-33626405-33642930-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93382_c36452_g1_i1_chr4-33626405-33642930-+.fa.block.label.fna.trimmed.fna 93382_c36452_g1_i1_chr4-33626405-33642930-+.fa.block.label.reduced.fna.trimmed.fna 4279 93382_c36452_g1_i1_chr4-33626405-33642930-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93497_c35561_g1_i2_chr1-17713797-17720300--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93497_c35561_g1_i2_chr1-17713797-17720300--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93497_c35561_g1_i2_chr1-17713797-17720300--.fa.block.label.fna.trimmed.fna 93497_c35561_g1_i2_chr1-17713797-17720300--.fa.block.label.reduced.fna.trimmed.fna 3789 93497_c35561_g1_i2_chr1-17713797-17720300--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	0	0	1	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	0	0	1	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93502_c39766_g1_i2_chr2-8047829-8054846-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93502_c39766_g1_i2_chr2-8047829-8054846-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93502_c39766_g1_i2_chr2-8047829-8054846-+.fa.block.label.fna.trimmed.fna 93502_c39766_g1_i2_chr2-8047829-8054846-+.fa.block.label.reduced.fna.trimmed.fna 2075 93502_c39766_g1_i2_chr2-8047829-8054846-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	1	0	0	0	0	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93520_c38073_g1_i1_chr10-9523777-9533310-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93520_c38073_g1_i1_chr10-9523777-9533310-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93520_c38073_g1_i1_chr10-9523777-9533310-+.fa.block.label.fna.trimmed.fna 93520_c38073_g1_i1_chr10-9523777-9533310-+.fa.block.label.reduced.fna.trimmed.fna 810 93520_c38073_g1_i1_chr10-9523777-9533310-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	1	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	0	0	1	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93543_c34825_g1_i3_chr9-13273460-13282796--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93543_c34825_g1_i3_chr9-13273460-13282796--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93543_c34825_g1_i3_chr9-13273460-13282796--.fa.block.label.fna.trimmed.fna 93543_c34825_g1_i3_chr9-13273460-13282796--.fa.block.label.reduced.fna.trimmed.fna 1058 93543_c34825_g1_i3_chr9-13273460-13282796--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	0	0
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93578_c37407_g1_i2_chr5-26401287-26408304--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93578_c37407_g1_i2_chr5-26401287-26408304--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93578_c37407_g1_i2_chr5-26401287-26408304--.fa.block.label.fna.trimmed.fna 93578_c37407_g1_i2_chr5-26401287-26408304--.fa.block.label.reduced.fna.trimmed.fna 3560 93578_c37407_g1_i2_chr5-26401287-26408304--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	1	0	0	0	1
B422	0	0	0	0	0	0	0	1	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93600_c38222_g1_i1_Bd2-50467191-50477263-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93600_c38222_g1_i1_Bd2-50467191-50477263-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93600_c38222_g1_i1_Bd2-50467191-50477263-+.fa.block.label.fna.trimmed.fna 93600_c38222_g1_i1_Bd2-50467191-50477263-+.fa.block.label.reduced.fna.trimmed.fna 3515 93600_c38222_g1_i1_Bd2-50467191-50477263-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	0	0	0	0	1	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93630_c35709_g1_i3_chr6-14670077-14675874-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93630_c35709_g1_i3_chr6-14670077-14675874-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93630_c35709_g1_i3_chr6-14670077-14675874-+.fa.block.label.fna.trimmed.fna 93630_c35709_g1_i3_chr6-14670077-14675874-+.fa.block.label.reduced.fna.trimmed.fna 1435 93630_c35709_g1_i3_chr6-14670077-14675874-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	1	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	0	0	0	0	1	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	0	0	0	0
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93685_c40190_g2_i1_chr8-25459963-25464889-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93685_c40190_g2_i1_chr8-25459963-25464889-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93685_c40190_g2_i1_chr8-25459963-25464889-+.fa.block.label.fna.trimmed.fna 93685_c40190_g2_i1_chr8-25459963-25464889-+.fa.block.label.reduced.fna.trimmed.fna 3918 93685_c40190_g2_i1_chr8-25459963-25464889-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	0	0	0
B422	0	0	0	0	0	0	0	1	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93716_c30923_g1_i1_chr2-25291457-25298657-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 93716_c30923_g1_i1_chr2-25291457-25298657-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 93716_c30923_g1_i1_chr2-25291457-25298657-+.fa.block.label.fna.trimmed.fna 93716_c30923_g1_i1_chr2-25291457-25298657-+.fa.block.label.reduced.fna.trimmed.fna 820 93716_c30923_g1_i1_chr2-25291457-25298657-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	1	0	0	0	0	1
Bboi	0	0	0	0	1	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	1	0	0	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93726_c25330_g1_i1_chr1-24073571-24078571--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93726_c25330_g1_i1_chr1-24073571-24078571--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93726_c25330_g1_i1_chr1-24073571-24078571--.fa.block.label.fna.trimmed.fna 93726_c25330_g1_i1_chr1-24073571-24078571--.fa.block.label.reduced.fna.trimmed.fna 3875 93726_c25330_g1_i1_chr1-24073571-24078571--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	0	0	0	0	1	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	1	0	0	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 93727_c26358_g1_i1_chr8-13813273-13820841--.fa.block.fna.trimmed.fna.treefile.root.ph -f 93727_c26358_g1_i1_chr8-13813273-13820841--.fa.block.fna.trimmed.fna -v 0 -l 0


# 93727_c26358_g1_i1_chr8-13813273-13820841--.fa.block.label.fna.trimmed.fna 93727_c26358_g1_i1_chr8-13813273-13820841--.fa.block.label.reduced.fna.trimmed.fna 614 93727_c26358_g1_i1_chr8-13813273-13820841--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	0	0	1	1
